Angle  Strip1  Strip2  Strip3  Strip4  Strip5
(DEG)  Contr.  Contr.  Phase   Dummy   Height
 
0.00	1.000	0.000	0.000	0.000	0.000
0.29	1.000	0.000	0.000	0.000	0.000
0.59	1.000	0.000	0.000	0.000	0.000
0.88	1.000	0.000	0.000	0.000	0.000
1.17	1.000	0.000	0.000	0.000	0.000
1.47	1.000	0.000	0.000	0.000	0.000
1.76	1.000	0.000	0.000	0.000	0.000
2.05	1.000	0.000	0.000	0.000	0.000
2.35	1.000	0.000	0.000	0.000	0.000
2.64	1.000	0.000	0.000	0.000	0.000
2.93	1.000	0.000	0.000	0.000	0.000
3.23	1.000	0.000	0.000	0.000	0.000
3.52	1.000	0.000	0.000	0.000	0.000
3.81	1.000	0.000	0.000	0.000	0.000
4.11	1.000	0.000	0.000	0.000	0.000
4.40	1.000	0.000	0.000	0.000	0.000
4.69	1.000	0.000	0.000	0.000	0.000
4.99	1.000	0.000	0.000	0.000	0.000
5.28	1.000	0.000	0.000	0.000	0.000
5.57	1.000	0.000	0.000	0.000	0.000
5.87	1.000	0.000	0.000	0.000	0.000
6.16	1.000	0.000	0.000	0.000	0.000
6.45	1.000	0.000	0.000	0.000	0.000
6.75	1.000	0.000	0.000	0.000	0.000
7.04	1.000	0.000	0.000	0.000	0.000
7.33	1.000	0.000	0.000	0.000	0.000
7.63	1.000	0.000	0.000	0.000	0.000
7.92	1.000	0.000	0.000	0.000	0.000
8.22	1.000	0.000	0.000	0.000	0.000
8.51	1.000	0.000	0.000	0.000	0.000
8.80	1.000	0.000	0.000	0.000	0.000
9.10	1.000	0.000	0.000	0.000	0.000
9.39	1.000	0.000	0.000	0.000	0.000
9.68	1.000	0.000	0.000	0.000	0.000
9.98	1.000	0.000	0.000	0.000	0.000
10.27	1.000	0.000	0.000	0.000	0.000
10.56	1.000	0.000	0.000	0.000	0.000
10.86	1.000	0.000	0.000	0.000	0.000
11.15	1.000	0.000	0.000	0.000	0.000
11.44	1.000	0.000	0.000	0.000	0.000
11.74	1.000	0.000	0.000	0.000	0.000
12.03	1.000	0.000	0.000	0.000	0.000
12.32	1.000	0.000	0.000	0.000	0.000
12.62	1.000	0.000	0.000	0.000	0.000
12.91	1.000	0.000	0.000	0.000	0.000
13.20	1.000	0.000	0.000	0.000	0.000
13.50	1.000	0.000	0.000	0.000	0.000
13.79	1.000	0.000	0.000	0.000	0.000
14.08	1.000	0.000	0.000	0.000	0.000
14.38	1.000	0.000	0.000	0.000	0.000
14.67	1.000	0.000	0.000	0.000	0.000
14.96	1.000	0.000	0.000	0.000	0.000
15.26	1.000	0.000	0.000	0.000	0.000
15.55	1.000	0.000	0.000	0.000	0.000
15.84	1.000	0.000	0.000	0.000	0.000
16.14	1.000	0.000	0.000	0.000	0.000
16.43	1.000	0.000	0.000	0.000	0.000
16.72	1.000	0.000	0.000	0.000	0.000
17.02	1.000	0.000	0.000	0.000	0.000
