Angle  Strip1  Strip2  Strip3  Strip4  Strip5
(DEG)  RelInt  RelInt  RelInt  RelInt  RelInt
 
89.19	0.411	0.494	0.995	0.626	0.000
89.49	0.462	0.497	0.885	0.378	0.000
89.78	0.513	0.501	0.662	0.378	1.000
90.07	0.564	0.504	0.393	0.378	1.000
90.37	0.614	0.508	0.155	0.378	1.000
90.66	0.663	0.512	0.018	0.378	1.000
90.95	0.711	0.515	0.019	0.503	1.000
91.25	0.756	0.519	0.157	0.503	1.000
91.54	0.799	0.522	0.392	0.503	1.000
91.83	0.838	0.525	0.657	0.503	1.000
92.13	0.874	0.528	0.877	0.503	1.000
92.42	0.906	0.531	0.992	0.600	1.000
92.71	0.934	0.534	0.970	0.600	1.000
93.01	0.957	0.536	0.819	0.600	1.000
93.30	0.975	0.538	0.581	0.600	1.000
93.59	0.989	0.540	0.321	0.600	1.000
93.89	0.997	0.541	0.111	0.695	1.000
94.18	1.000	0.542	0.006	0.695	1.000
94.47	0.998	0.542	0.033	0.695	0.000
94.77	0.990	0.542	0.185	0.695	0.000
95.06	0.978	0.541	0.420	0.695	0.000
95.35	0.960	0.540	0.675	0.730	0.000
95.65	0.938	0.539	0.883	0.730	0.000
95.94	0.911	0.537	0.992	0.730	0.000
96.23	0.880	0.534	0.973	0.730	0.000
96.53	0.845	0.531	0.832	0.730	0.000
96.82	0.806	0.528	0.607	0.524	0.000
97.11	0.764	0.525	0.355	0.524	0.000
97.41	0.719	0.521	0.141	0.524	0.000
97.70	0.672	0.516	0.017	0.524	0.000
98.00	0.623	0.512	0.014	0.524	0.000
98.29	0.573	0.507	0.132	0.319	0.000
98.58	0.522	0.502	0.341	0.319	0.000
98.88	0.471	0.497	0.588	0.319	1.000
99.17	0.420	0.492	0.812	0.319	1.000
99.46	0.370	0.487	0.961	0.319	1.000
99.76	0.321	0.482	0.998	0.325	1.000
100.05	0.274	0.477	0.915	0.325	1.000
100.34	0.230	0.472	0.733	0.325	1.000
100.64	0.188	0.467	0.497	0.325	1.000
100.93	0.150	0.463	0.262	0.325	1.000
101.22	0.115	0.459	0.083	0.379	1.000
101.52	0.085	0.455	0.002	0.379	1.000
101.81	0.058	0.452	0.037	0.379	1.000
102.10	0.037	0.449	0.179	0.379	1.000
102.40	0.020	0.446	0.393	0.379	1.000
102.69	0.008	0.445	0.632	0.670	1.000
102.98	0.002	0.443	0.840	0.670	1.000
103.28	0.000	0.443	0.970	0.670	0.000
103.57	0.004	0.443	0.996	0.670	0.000
103.86	0.013	0.443	0.910	0.670	0.000
104.16	0.027	0.444	0.734	0.377	0.000
104.45	0.046	0.446	0.507	0.377	0.000
104.74	0.070	0.449	0.279	0.377	0.000
105.04	0.099	0.452	0.100	0.377	0.000
105.33	0.131	0.455	0.008	0.377	0.000
105.62	0.168	0.459	0.021	0.657	0.000
105.92	0.208	0.464	0.138	0.657	0.000
106.21	0.251	0.469	0.331	0.657	0.000
106.50	0.296	0.474	0.559	0.657	0.000
106.80	0.344	0.480	0.774	0.657	0.000
107.09	0.393	0.486	0.932	0.372	0.000
107.38	0.444	0.493	0.999	0.372	0.000
107.68	0.495	0.499	0.963	0.372	0.000
107.97	0.546	0.506	0.832	0.372	1.000
108.26	0.597	0.513	0.633	0.372	1.000
108.56	0.646	0.519	0.408	0.715	1.000
108.85	0.694	0.526	0.202	0.715	1.000
109.14	0.741	0.532	0.057	0.715	1.000
109.44	0.784	0.539	0.000	0.715	1.000
109.73	0.825	0.544	0.043	0.715	1.000
110.02	0.862	0.550	0.176	0.425	1.000
110.32	0.895	0.555	0.372	0.425	1.000
110.61	0.924	0.559	0.592	0.425	1.000
110.90	0.949	0.563	0.794	0.425	1.000
111.20	0.969	0.567	0.939	0.425	1.000
111.49	0.985	0.569	0.999	0.348	1.000
111.78	0.995	0.571	0.964	0.348	1.000
112.08	0.999	0.572	0.841	0.348	1.000
112.37	0.999	0.573	0.654	0.348	0.000
112.67	0.994	0.573	0.439	0.348	0.000
112.96	0.983	0.571	0.235	0.376	0.000
113.25	0.967	0.570	0.082	0.376	0.000
113.55	0.946	0.567	0.005	0.376	0.000
113.84	0.921	0.564	0.020	0.376	0.000
114.13	0.891	0.559	0.122	0.376	0.000
114.43	0.857	0.555	0.292	0.558	0.000
114.72	0.820	0.549	0.499	0.558	0.000
115.01	0.779	0.543	0.706	0.558	0.000
115.31	0.735	0.537	0.875	0.558	0.000
115.60	0.689	0.530	0.978	0.558	0.000
115.89	0.640	0.522	0.996	0.487	0.000
116.19	0.590	0.514	0.928	0.487	0.000
116.48	0.540	0.506	0.785	0.487	0.000
116.77	0.488	0.498	0.594	0.487	1.000
117.07	0.437	0.490	0.387	0.487	1.000
117.36	0.387	0.482	0.200	0.426	1.000
117.65	0.338	0.473	0.064	0.426	1.000
117.95	0.290	0.465	0.002	0.426	1.000
118.24	0.245	0.458	0.025	0.426	1.000
118.53	0.202	0.450	0.126	0.426	1.000
118.83	0.163	0.443	0.289	0.665	1.000
119.12	0.127	0.437	0.487	0.665	1.000
119.41	0.095	0.431	0.686	0.665	1.000
119.71	0.067	0.426	0.854	0.665	1.000
120.00	0.044	0.421	0.965	0.665	1.000
120.29	0.025	0.418	1.000	0.543	1.000
120.59	0.012	0.415	0.955	0.543	1.000
120.88	0.003	0.413	0.837	0.543	1.000
121.17	0.000	0.412	0.667	0.543	1.000
121.47	0.002	0.412	0.470	0.543	0.000
121.76	0.009	0.413	0.279	0.525	0.000
122.05	0.022	0.414	0.123	0.525	0.000
122.35	0.039	0.417	0.025	0.525	0.000
122.64	0.061	0.420	0.001	0.525	0.000
122.93	0.088	0.425	0.054	0.525	0.000
123.23	0.119	0.430	0.174	0.709	0.000
123.52	0.154	0.436	0.343	0.709	0.000
123.81	0.193	0.443	0.535	0.709	0.000
124.11	0.235	0.451	0.722	0.709	0.000
124.40	0.280	0.459	0.875	0.709	0.000
124.69	0.327	0.467	0.972	0.393	0.000
124.99	0.376	0.476	0.999	0.393	0.000
125.28	0.426	0.486	0.954	0.393	0.000
125.57	0.477	0.496	0.843	0.393	0.000
125.87	0.528	0.505	0.682	0.393	1.000
126.16	0.579	0.515	0.496	0.629	1.000
126.45	0.629	0.525	0.311	0.629	1.000
126.75	0.678	0.535	0.153	0.629	1.000
127.04	0.725	0.544	0.045	0.629	1.000
127.33	0.769	0.553	0.001	0.629	1.000
127.63	0.811	0.562	0.026	0.627	1.000
127.92	0.849	0.570	0.118	0.627	1.000
128.22	0.884	0.577	0.261	0.627	1.000
128.51	0.915	0.584	0.437	0.627	1.000
128.80	0.941	0.589	0.622	0.627	1.000
129.10	0.963	0.594	0.789	0.440	1.000
129.39	0.980	0.598	0.916	0.440	1.000
129.68	0.992	0.601	0.988	0.440	1.000
129.98	0.998	0.603	0.995	0.440	1.000
130.27	1.000	0.604	0.935	0.440	0.000
130.56	0.996	0.604	0.819	0.534	0.000
130.86	0.987	0.602	0.661	0.534	0.000
131.15	0.973	0.600	0.483	0.534	0.000
131.44	0.954	0.596	0.308	0.534	0.000
131.74	0.930	0.592	0.157	0.534	0.000
132.03	0.902	0.586	0.051	0.288	0.000
132.32	0.870	0.579	0.002	0.288	0.000
132.62	0.833	0.572	0.017	0.288	0.000
132.91	0.793	0.564	0.092	0.288	0.000
133.20	0.751	0.555	0.218	0.288	0.000
133.50	0.705	0.545	0.378	0.277	0.000
133.79	0.657	0.535	0.553	0.277	0.000
134.08	0.608	0.524	0.721	0.277	0.000
134.38	0.557	0.513	0.862	0.277	0.000
134.67	0.506	0.501	0.958	0.277	0.000
134.96	0.455	0.490	0.999	0.515	1.000
135.26	0.405	0.479	0.980	0.515	1.000
135.55	0.355	0.467	0.903	0.515	1.000
135.84	0.307	0.456	0.779	0.515	1.000
136.14	0.261	0.445	0.622	0.515	1.000
136.43	0.217	0.435	0.452	0.640	1.000
136.72	0.176	0.426	0.287	0.640	1.000
137.02	0.139	0.417	0.148	0.640	1.000
137.31	0.106	0.408	0.050	0.640	1.000
137.60	0.076	0.401	0.003	0.640	1.000
137.90	0.051	0.395	0.013	0.717	1.000
138.19	0.031	0.390	0.078	0.717	1.000
138.48	0.016	0.386	0.191	0.717	1.000
138.78	0.006	0.383	0.338	0.717	1.000
139.07	0.001	0.381	0.502	0.717	1.000
139.36	0.001	0.381	0.666	0.315	0.000
139.66	0.006	0.381	0.811	0.315	0.000
139.95	0.017	0.383	0.922	0.315	0.000
140.24	0.032	0.387	0.986	0.315	0.000
140.54	0.053	0.391	0.998	0.315	0.000
140.83	0.078	0.397	0.956	0.534	0.000
141.12	0.108	0.404	0.866	0.534	0.000
141.42	0.142	0.412	0.737	0.534	0.000
141.71	0.179	0.421	0.583	0.534	0.000
142.00	0.220	0.431	0.421	0.534	0.000
142.30	0.264	0.441	0.268	0.485	0.000
142.59	0.310	0.453	0.139	0.485	0.000
142.89	0.359	0.464	0.048	0.485	0.000
143.18	0.408	0.477	0.004	0.485	0.000
143.47	0.459	0.490	0.010	0.485	0.000
143.77	0.510	0.503	0.066	0.256	1.000
144.06	0.561	0.516	0.165	0.256	1.000
144.35	0.612	0.529	0.298	0.256	1.000
144.65	0.661	0.541	0.451	0.256	1.000
144.94	0.709	0.554	0.608	0.256	1.000
145.23	0.754	0.566	0.754	0.419	1.000
145.53	0.797	0.577	0.874	0.419	1.000
145.82	0.836	0.588	0.958	0.419	1.000
146.11	0.872	0.598	0.998	0.419	1.000
146.41	0.904	0.607	0.989	0.419	1.000
146.70	0.932	0.614	0.933	0.331	1.000
146.99	0.956	0.621	0.837	0.331	1.000
147.29	0.974	0.626	0.709	0.331	1.000
147.58	0.988	0.631	0.562	0.331	1.000
147.87	0.997	0.633	0.409	0.331	1.000
148.17	1.000	0.635	0.265	0.647	1.000
148.46	0.998	0.635	0.143	0.647	0.000
148.75	0.991	0.633	0.055	0.647	0.000
149.05	0.979	0.630	0.007	0.647	0.000
149.34	0.961	0.626	0.004	0.647	0.000
149.63	0.939	0.621	0.046	0.406	0.000
149.93	0.913	0.614	0.129	0.406	0.000
150.22	0.882	0.606	0.244	0.406	0.000
150.51	0.846	0.596	0.382	0.406	0.000
150.81	0.808	0.586	0.530	0.406	0.000
151.10	0.766	0.574	0.674	0.514	0.000
151.39	0.721	0.562	0.804	0.514	0.000
151.69	0.674	0.549	0.906	0.514	0.000
151.98	0.625	0.535	0.973	0.514	0.000
152.27	0.575	0.521	1.000	0.514	0.000
152.57	0.524	0.507	0.984	0.333	0.000
152.86	0.473	0.492	0.926	0.333	1.000
153.15	0.422	0.478	0.834	0.333	1.000
153.45	0.372	0.463	0.713	0.333	1.000
153.74	0.323	0.449	0.575	0.333	1.000
154.03	0.276	0.435	0.432	0.551	1.000
154.33	0.232	0.422	0.294	0.551	1.000
154.62	0.190	0.410	0.174	0.551	1.000
154.91	0.152	0.398	0.080	0.551	1.000
155.21	0.117	0.387	0.021	0.551	1.000
155.50	0.086	0.378	0.000	0.381	1.000
155.79	0.060	0.370	0.019	0.381	1.000
156.09	0.038	0.363	0.077	0.381	1.000
156.38	0.021	0.357	0.167	0.381	1.000
156.67	0.009	0.353	0.284	0.381	1.000
156.97	0.002	0.351	0.417	0.577	1.000
157.26	0.000	0.350	0.556	0.577	0.000
157.56	0.004	0.350	0.691	0.577	0.000
157.85	0.012	0.352	0.810	0.577	0.000
158.14	0.026	0.356	0.905	0.577	0.000
158.44	0.045	0.361	0.970	0.595	0.000
158.73	0.069	0.368	0.999	0.595	0.000
159.02	0.097	0.376	0.990	0.595	0.000
159.32	0.129	0.386	0.945	0.595	0.000
159.61	0.166	0.397	0.867	0.595	0.000
159.90	0.205	0.409	0.762	0.624	0.000
160.20	0.248	0.422	0.639	0.624	0.000
160.49	0.294	0.436	0.505	0.624	0.000
160.78	0.341	0.450	0.372	0.624	0.000
161.08	0.391	0.466	0.248	0.624	0.000
161.37	0.441	0.481	0.143	0.475	0.000
161.66	0.492	0.498	0.063	0.475	0.000
161.96	0.543	0.514	0.015	0.475	1.000
162.25	0.594	0.530	0.000	0.475	1.000
162.54	0.644	0.546	0.021	0.475	1.000
162.84	0.692	0.561	0.074	0.292	1.000
163.13	0.738	0.577	0.158	0.292	1.000
163.42	0.782	0.591	0.264	0.292	1.000
163.72	0.823	0.604	0.386	0.292	1.000
164.01	0.860	0.617	0.515	0.292	1.000
164.30	0.894	0.628	0.643	0.364	1.000
164.60	0.923	0.638	0.762	0.364	1.000
164.89	0.948	0.647	0.862	0.364	1.000
165.18	0.968	0.654	0.938	0.364	1.000
165.48	0.984	0.659	0.985	0.364	1.000
165.77	0.994	0.663	1.000	0.707	1.000
166.06	0.999	0.665	0.982	0.707	1.000
166.36	0.999	0.666	0.934	0.707	0.000
166.65	0.994	0.665	0.857	0.707	0.000
166.94	0.984	0.662	0.758	0.707	0.000
167.24	0.968	0.657	0.643	0.326	0.000
167.53	0.948	0.651	0.519	0.326	0.000
167.82	0.922	0.643	0.394	0.326	0.000
168.12	0.893	0.633	0.276	0.326	0.000
168.41	0.859	0.622	0.173	0.326	0.000
168.70	0.822	0.610	0.089	0.663	0.000
169.00	0.781	0.596	0.032	0.663	0.000
169.29	0.737	0.581	0.003	0.663	0.000
